ptn1	ptn2	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_entropy_ptn1	vi_entropy_ptn2	vi_mi	vi_joint_entropy	vi_distance	vi_normalized_kraskov
70	88	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.1045696960917697	3.0808365521014096	2.9808342719337806	3.2045719762593987	0.22373770432561813	0.06981828025182335
70	89	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.1045696960917697	3.0808365521014096	2.9808342719337806	3.2045719762593987	0.22373770432561813	0.06981828025182335
70	90	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015461360544714931	3.492950147509021e-06	3.492950147509021e-06	3.1045696960917697	3.0834660944335237	2.804679975523241	3.3833558150020524	0.5786758394788114	0.17103605742940764
70	91	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015448420750943303	3.4900268566102267e-06	3.4900268566102267e-06	3.1045696960917697	3.0267715526039227	2.9606675775210394	3.170673671174653	0.21000609365361367	0.06623390340129576
70	92	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015373287033899885	3.473053038085607e-06	3.473053038085607e-06	3.1045696960917697	3.068269535920985	3.0343712308362387	3.138468001176516	0.10409677034027709	0.033168020289279454
70	93	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015293444123933681	3.4550153431921048e-06	3.4550153431921048e-06	3.1045696960917697	3.2487432117981516	2.923264084376624	3.4300488235132973	0.5067847391366733	0.14774854971818996
70	94	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015291608255008748	3.4546005932343887e-06	3.4546005932343887e-06	3.1045696960917697	3.124961279798491	2.9571623894613706	3.27236858642889	0.3152061969675195	0.0963235615556075
70	95	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.1045696960917697	2.978432416847742	2.944534111762996	3.1384680011765154	0.1939338894135192	0.06179253359945658
70	96	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.1045696960917697	2.978432416847742	2.944534111762996	3.1384680011765154	0.1939338894135192	0.06179253359945658
70	97	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.1045696960917697	3.1854324068234128	2.923264084376624	3.3667380185385585	0.4434739341619345	0.13172213926952314
70	98	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.1045696960917697	3.1854324068234128	2.923264084376624	3.3667380185385585	0.4434739341619345	0.13172213926952314
70	99	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014767614132327913	3.3362225667458e-06	3.3362225667458e-06	3.1045696960917697	3.1176357966539214	2.8554674742071326	3.3667380185385585	0.5112705443314258	0.15185931947070808
70	100	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014319822713122219	3.235059858635843e-06	3.235059858635843e-06	3.1045696960917697	3.1526811446018765	2.95716238946137	3.300088451232276	0.342926061770906	0.10391420316108646
71	71	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	3.1045696960917697	3.1045696960917697	3.1045696960917692	3.10456969609177	8.881784197001252e-16	3.3306690738754696e-16
71	72	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	3.1045696960917697	3.0834660944335233	2.804679975523241	3.3833558150020515	0.5786758394788105	0.17103605742940742
71	73	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	3.1045696960917697	3.238470281344144	3.0706713910070236	3.27236858642889	0.20169719542186648	0.0616364538696349
71	74	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.001850411386020048	4.180353148779293e-06	4.180353148779293e-06	3.1045696960917697	3.2661901461475296	3.0706713910070236	3.3000884512322757	0.2294170602252521	0.06951845794908507
71	75	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0018485031297235414	4.176042115417713e-06	4.176042115417713e-06	3.1045696960917697	3.136066146090476	3.0343712308362387	3.206264611346007	0.17189338050976843	0.05361172621295496
71	76	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0018083034434604518	4.085225075315461e-06	4.085225075315461e-06	3.1045696960917697	3.0630717127747076	2.923264084376624	3.2443773244898533	0.3211132401132293	0.09897530650622499
71	77	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0017871311749513663	4.037393787636713e-06	4.037393787636713e-06	3.1045696960917697	3.1117287535082134	2.923264084376624	3.293034365223359	0.36977028084673513	0.11228861889561681
71	78	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0017738185451154013	4.007318586806369e-06	4.007318586806369e-06	3.1045696960917697	3.0242497796314316	2.8087744656958877	3.3200450100273136	0.5112705443314258	0.1539950641594524
71	79	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0017738185451154013	4.007318586806369e-06	4.007318586806369e-06	3.1045696960917697	3.0242497796314316	2.874878440778771	3.25394103494443	0.37906259416565913	0.11649338143957255
71	80	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.001770460703440326	3.999732725561916e-06	3.999732725561916e-06	3.1045696960917697	2.946451636143585	2.730976322208041	3.320045010027313	0.5890686878192719	0.17742792222398995
71	81	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.001769111142472903	3.996683867625643e-06	3.996683867625643e-06	3.1045696960917697	3.1581503648838067	2.8409801356940254	3.421739925281551	0.5807597895875256	0.1697264556246889
71	82	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0017273663136538459	3.9023761218360226e-06	3.9023761218360226e-06	3.1045696960917697	3.163786010893862	3.0343712308362387	3.2339844761493928	0.19961324531315405	0.061723625077763966
71	83	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016879611198818885	3.8133539578419045e-06	3.8133539578419045e-06	3.1045696960917697	2.96066757752104	2.88696392420584	3.1782733494069695	0.29130942520112946	0.09165650438955619
71	84	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016681978626739914	3.7687058352009904e-06	3.7687058352009904e-06	3.1045696960917697	3.0093246182545457	2.88696392420584	3.2269303901404753	0.3399664659346353	0.10535289728385988
71	85	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016563875124257	3.742024506269686e-06	3.742024506269686e-06	3.1045696960917697	3.1858702296871915	2.840980135694025	3.449459790084936	0.6084796543909112	0.17639853525468363
71	86	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016544266817636356	3.7375946996362466e-06	3.7375946996362466e-06	3.1045696960917697	3.055746229630138	2.804679975523241	3.355635950198667	0.5509559746754258	0.16418824415169564
71	87	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016468592062856087	3.7204986526804817e-06	3.7204986526804817e-06	3.1045696960917697	3.1706736711746526	3.0706713910070236	3.2045719762593987	0.13390058525237514	0.0417842339770671
71	88	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.1045696960917697	3.0808365521014096	2.9808342719337806	3.2045719762593987	0.22373770432561813	0.06981828025182335
71	89	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0016251515677632514	3.6714578849165744e-06	3.6714578849165744e-06	3.1045696960917697	3.0808365521014096	2.9808342719337806	3.2045719762593987	0.22373770432561813	0.06981828025182335
71	90	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015461360544714931	3.492950147509021e-06	3.492950147509021e-06	3.1045696960917697	3.0834660944335237	2.804679975523241	3.3833558150020524	0.5786758394788114	0.17103605742940764
71	91	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015448420750943303	3.4900268566102267e-06	3.4900268566102267e-06	3.1045696960917697	3.0267715526039227	2.9606675775210394	3.170673671174653	0.21000609365361367	0.06623390340129576
71	92	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015373287033899885	3.473053038085607e-06	3.473053038085607e-06	3.1045696960917697	3.068269535920985	3.0343712308362387	3.138468001176516	0.10409677034027709	0.033168020289279454
71	93	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015293444123933681	3.4550153431921048e-06	3.4550153431921048e-06	3.1045696960917697	3.2487432117981516	2.923264084376624	3.4300488235132973	0.5067847391366733	0.14774854971818996
71	94	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015291608255008748	3.4546005932343887e-06	3.4546005932343887e-06	3.1045696960917697	3.124961279798491	2.9571623894613706	3.27236858642889	0.3152061969675195	0.0963235615556075
71	95	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.1045696960917697	2.978432416847742	2.944534111762996	3.1384680011765154	0.1939338894135192	0.06179253359945658
71	96	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.1045696960917697	2.978432416847742	2.944534111762996	3.1384680011765154	0.1939338894135192	0.06179253359945658
71	97	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.1045696960917697	3.1854324068234128	2.923264084376624	3.3667380185385585	0.4434739341619345	0.13172213926952314
71	98	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.1045696960917697	3.1854324068234128	2.923264084376624	3.3667380185385585	0.4434739341619345	0.13172213926952314
71	99	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014767614132327913	3.3362225667458e-06	3.3362225667458e-06	3.1045696960917697	3.1176357966539214	2.8554674742071326	3.3667380185385585	0.5112705443314258	0.15185931947070808
71	100	0.0019819105010589816	4.477429109167239e-06	4.477429109167239e-06	0.0014319822713122219	3.235059858635843e-06	3.235059858635843e-06	3.1045696960917697	3.1526811446018765	2.95716238946137	3.300088451232276	0.342926061770906	0.10391420316108646
72	72	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	3.0834660944335233	3.0834660944335233	3.0834660944335233	3.0834660944335233	0.0	0.0
72	73	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	3.0834660944335233	3.238470281344144	2.804679975523241	3.5172564002544267	0.7125764247311857	0.2025943927999222
72	74	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.001850411386020048	4.180353148779293e-06	4.180353148779293e-06	3.0834660944335233	3.2661901461475296	2.934094755580863	3.41556148500019	0.4814667294193269	0.14096268842875193
72	75	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0018485031297235414	4.176042115417713e-06	4.176042115417713e-06	3.0834660944335233	3.136066146090476	2.804679975523241	3.414852265000759	0.6101722894775179	0.1786818995747631
72	76	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0018083034434604518	4.085225075315461e-06	4.085225075315461e-06	3.0834660944335233	3.0630717127747076	2.831690620327195	3.3148471868810363	0.4831565665538413	0.1457553061468414
72	77	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0017871311749513663	4.037393787636713e-06	4.037393787636713e-06	3.0834660944335233	3.1117287535082134	2.880347661060701	3.3148471868810363	0.43449952582033546	0.1310767891623864
