	ptn1	ptn2	ptn1_n_elements	ptn1_n_subsets	ptn1_vi_entropy	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_n_elements	ptn2_n_subsets	ptn2_vi_entropy	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_distance	vi_normalized_kraskov
2424	25	25	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	0.0	0.0
2425	25	26	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.2038627562599684	0.0056954084340244	1.2866770470953203e-05	1.2866770470953203e-05	0.4615101706242894	0.1351198544224899
2426	25	27	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.090353754714315	0.0056450722320139	1.275305354175459e-05	1.275305354175459e-05	0.3480011690786364	0.1053893512663266
2427	25	28	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	3.028735584826184	0.0053371378082808	1.205738410975923e-05	1.205738410975923e-05	0.3418227287972755	0.1045919837747013
2428	25	29	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	3.1014586210063	0.0053164653433741	1.2010681952380318e-05	1.2010681952380318e-05	0.3591060353706208	0.1083878601172065
2429	25	30	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	12	3.1706736711746526	0.0049237589650844	1.112350013030996e-05	1.112350013030996e-05	0.5624958658790948	0.1630678135445795
2430	25	31	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.0903537547143154	0.0044071213323679	9.956339264882424e-06	9.956339264882424e-06	0.3480011690786364	0.1053893512663266
2431	25	32	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	2.95716238946137	0.0042565184342914	9.616105031594623e-06	9.616105031594623e-06	0.3489845841658123	0.1078461487452479
2432	25	33	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	2.95716238946137	0.0042565184342914	9.616105031594623e-06	9.616105031594623e-06	0.3489845841658123	0.1078461487452479
2433	25	34	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.091062974713745	0.0042450984873835	9.590305681582068e-06	9.590305681582068e-06	0.4828851694181875	0.1432957844705382
2434	25	35	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	11	3.118782839517131	0.0039746092101371	8.979230376711561e-06	8.979230376711561e-06	0.2517754741063287	0.0770390441713856
2435	25	36	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	2.988658839460077	0.0039700138090352	8.968848685585262e-06	8.968848685585262e-06	0.3804810341645197	0.1164460424007524
2436	25	37	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	10	3.016378704263462	0.0037101525807427	8.381783716062587e-06	8.381783716062587e-06	0.14937133885266	0.0471835542346326
2437	25	38	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	13	3.3328397134538124	0.0036902390951803	8.33679620533775e-06	8.33679620533775e-06	0.4259192304529353	0.1230178865392895
2438	25	39	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	12	3.230435578200144	0.0034448777356402	7.78248858504777e-06	7.78248858504777e-06	0.3235150951992667	0.0962885428525525
2439	25	40	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	9	2.879364245973524	0.0033169489180144	7.4934784548561855e-06	7.4934784548561855e-06	0.4911940676499355	0.1502970915206183
2440	25	41	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	12	3.253941034944429	0.0031885502057737	7.203406763193593e-06	7.203406763193593e-06	0.3470205519435518	0.1025669692808651
2441	25	42	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	12	3.253941034944429	0.0031885502057737	7.203406763193593e-06	7.203406763193593e-06	0.3470205519435518	0.1025669692808651
2442	25	43	59	11	3.1657500431161223	0.0059690196969868	1.348489880355402e-05	1.348489880355402e-05	59	13	3.387841620196804	0.0031797711978457	7.183573685148156e-06	7.183573685148156e-06	0.4809211371959261	0.1367318962476371
