ptn1	ptn2	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_entropy_ptn1	vi_entropy_ptn2	vi_mi	vi_joint_entropy	vi_distance	vi_normalized_kraskov
2	2	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	3.0363352630584997	3.0363352630584997	3.0363352630584997	3.0363352630584997	0.0	0.0
2	3	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	3.0363352630584997	2.9893680594595082	2.88696392420584	3.138739398312168	0.25177547410632783	0.08021547575492194
2	4	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	3.0363352630584997	2.8869639242058405	2.88696392420584	3.0363352630585	0.14937133885266007	0.0491946132134955
2	5	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	3.0363352630584997	3.286146704942567	3.0363352630584997	3.286146704942567	0.24981144188406734	0.07601956464948312
2	6	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	3.0363352630584997	3.1837425696888983	3.0363352630584997	3.1837425696888983	0.1474073066303987	0.046300008057750364
2	7	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	3.0363352630584997	3.172637703396914	3.0363352630584997	3.172637703396914	0.13630244033841432	0.0429618674053065
2	8	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	3.0363352630584997	3.0564554496295693	2.9540513143759006	3.1387393983121687	0.18468808393626812	0.058841483952309814
2	9	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	3.0363352630584997	2.9540513143759015	2.9540513143759006	3.036335263058501	0.08228394868260036	0.027099757290871662
2	10	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	3.0363352630584997	3.136775366089907	2.88696392420584	3.2861467049425666	0.39918278073672653	0.12147442478338877
2	11	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	3.0363352630584997	3.034371230836239	2.88696392420584	3.183742569688899	0.29677864548305877	0.09321691028306311
2	12	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	3.0363352630584997	3.0564554496295697	2.9540513143759006	3.1387393983121687	0.18468808393626812	0.058841483952309814
2	13	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	3.0363352630584997	2.954051314375901	2.9540513143759006	3.0363352630585	0.08228394868259947	0.02709975729087144
2	14	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	3.0363352630584997	3.023266364544254	2.88696392420584	3.1726377033969135	0.2856737791910735	0.09004298816886824
2	15	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	3.0363352630584997	3.1854324068234128	3.0363352630584997	3.1854324068234128	0.14909714376491312	0.04680593549734002
2	16	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	3.0363352630584997	3.3200450100273127	3.0363352630584997	3.3200450100273127	0.283709746968813	0.08545358454838514
2	17	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.00739856357289667	1.6714449966137033e-05	1.6714449966137033e-05	3.0363352630584997	3.083028271569745	3.0363352630584997	3.083028271569745	0.04669300851124536	0.015145176883983424
2	18	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.007295208792848453	1.648095622335087e-05	1.648095622335087e-05	3.0363352630584997	3.203862756259968	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
2	19	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.0363352630584997	3.10653372831403	3.0363352630584997	3.10653372831403	0.07019846525553053	0.0225970394641839
2	20	0.04408057517908157	9.958454246556368e-05	9.958454246556368e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.0363352630584997	3.10653372831403	3.0363352630584997	3.10653372831403	0.07019846525553053	0.0225970394641839
3	3	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	2.9893680594595082	2.9893680594595082	2.989368059459508	2.9893680594595087	8.881784197001252e-16	3.3306690738754696e-16
3	4	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	2.9893680594595082	2.8869639242058405	2.88696392420584	2.9893680594595087	0.10240413525366865	0.03425611474292123
3	5	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	2.9893680594595082	3.286146704942567	2.989368059459508	3.2861467049425674	0.29677864548305966	0.09031204998750852
3	6	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	2.9893680594595082	3.1837425696888983	2.88696392420584	3.2861467049425666	0.39918278073672653	0.12147442478338877
3	7	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	2.9893680594595082	3.172637703396914	2.989368059459508	3.1726377033969144	0.18326964393740663	0.057765701939802794
3	8	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	2.9893680594595082	3.0564554496295693	2.9070841107769088	3.1387393983121683	0.23165528753525955	0.07380519952049225
3	9	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	2.9893680594595082	2.9540513143759015	2.804679975523241	3.1387393983121683	0.3340594227889273	0.10643107961386189
3	10	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	2.9893680594595082	3.136775366089907	2.989368059459508	3.1367753660899074	0.14740730663039958	0.04699326200528908
3	11	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	2.9893680594595082	3.034371230836239	2.88696392420584	3.1367753660899074	0.24981144188406734	0.07963957017281265
3	12	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	2.9893680594595082	3.0564554496295697	2.9070841107769088	3.138739398312169	0.23165528753526043	0.07380519952049258
3	13	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	2.9893680594595082	2.954051314375901	2.804679975523241	3.1387393983121683	0.3340594227889273	0.10643107961386189
3	14	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	2.9893680594595082	3.023266364544254	2.989368059459508	3.0232663645442543	0.03389830508474656	0.011212477167838464
3	15	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	2.9893680594595082	3.1854324068234128	2.989368059459508	3.185432406823413	0.19606434736390543	0.061550308505659124
3	16	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	2.9893680594595082	3.3200450100273127	2.989368059459508	3.320045010027313	0.33067695056780533	0.0996001408321524
3	17	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.00739856357289667	1.6714449966137033e-05	1.6714449966137033e-05	2.9893680594595082	3.083028271569745	2.88696392420584	3.185432406823413	0.2984684826175732	0.09369794881794802
3	18	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.007295208792848453	1.648095622335087e-05	1.648095622335087e-05	2.9893680594595082	3.203862756259968	2.9070841107769088	3.286146704942567	0.37906259416565824	0.11535169552702096
3	19	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	2.9893680594595082	3.10653372831403	2.9232640843766244	3.172637703396914	0.24937361902028954	0.07860135393123757
3	20	0.029352417158148895	6.631145399254567e-05	6.631145399254567e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	2.9893680594595082	3.10653372831403	2.9232640843766244	3.172637703396914	0.24937361902028954	0.07860135393123757
4	4	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	2.8869639242058405	2.8869639242058405	2.88696392420584	2.886963924205841	8.881784197001252e-16	3.3306690738754696e-16
4	5	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	2.8869639242058405	3.286146704942567	2.88696392420584	3.2861467049425674	0.3991827807367274	0.12147442478338899
4	6	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	2.8869639242058405	3.1837425696888983	2.88696392420584	3.183742569688899	0.29677864548305877	0.09321691028306311
4	7	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	2.8869639242058405	3.172637703396914	2.88696392420584	3.1726377033969144	0.2856737791910744	0.09004298816886847
4	8	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	2.8869639242058405	3.0564554496295693	2.804679975523241	3.1387393983121683	0.3340594227889273	0.10643107961386189
4	9	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	2.8869639242058405	2.9540513143759015	2.804679975523241	3.0363352630585005	0.23165528753525955	0.07629437050436694
4	10	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	2.8869639242058405	3.136775366089907	2.88696392420584	3.1367753660899074	0.24981144188406734	0.07963957017281265
4	11	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	2.8869639242058405	3.034371230836239	2.88696392420584	3.0343712308362396	0.14740730663039958	0.04857919332097538
4	12	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	2.8869639242058405	3.0564554496295697	2.804679975523241	3.138739398312169	0.3340594227889282	0.10643107961386211
4	13	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	2.8869639242058405	2.954051314375901	2.804679975523241	3.0363352630585005	0.23165528753525955	0.07629437050436694
4	14	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	2.8869639242058405	3.023266364544254	2.88696392420584	3.0232663645442543	0.13630244033841432	0.045084496006345565
4	15	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	2.8869639242058405	3.1854324068234128	2.88696392420584	3.185432406823413	0.2984684826175732	0.09369794881794802
4	16	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	2.8869639242058405	3.3200450100273127	2.88696392420584	3.320045010027313	0.4330810858214731	0.13044434172231612
4	17	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.00739856357289667	1.6714449966137033e-05	1.6714449966137033e-05	2.8869639242058405	3.083028271569745	2.88696392420584	3.0830282715697455	0.19606434736390543	0.0635947289786214
4	18	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.007295208792848453	1.648095622335087e-05	1.648095622335087e-05	2.8869639242058405	3.203862756259968	2.804679975523241	3.286146704942567	0.481466729419326	0.14651407032290142
4	19	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	2.8869639242058405	3.10653372831403	2.88696392420584	3.1065337283140306	0.2195698041081906	0.0706800000614688
4	20	0.02739901818839452	6.189843665179177e-05	6.189843665179177e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	2.8869639242058405	3.10653372831403	2.88696392420584	3.1065337283140306	0.2195698041081906	0.0706800000614688
5	5	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	3.286146704942567	3.286146704942567	3.2861467049425666	3.2861467049425674	8.881784197001252e-16	2.220446049250313e-16
5	6	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	3.286146704942567	3.1837425696888983	3.1837425696888983	3.286146704942567	0.10240413525366865	0.031162374795880687
5	7	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	3.286146704942567	3.172637703396914	3.1387393983121674	3.3200450100273136	0.18130561171514614	0.054609383658221766
5	8	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	3.286146704942567	3.0564554496295693	3.056455449629569	3.286146704942567	0.22969125531299817	0.06989683539311509
5	9	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	3.286146704942567	2.9540513143759015	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
5	10	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	3.286146704942567	3.136775366089907	3.136775366089907	3.286146704942567	0.14937133885266007	0.04545486013390587
5	11	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	3.286146704942567	3.034371230836239	3.0343712308362387	3.2861467049425674	0.2517754741063287	0.07661723492978656
5	12	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	3.286146704942567	3.0564554496295697	3.056455449629569	3.286146704942568	0.22969125531299905	0.06989683539311531
5	13	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	3.286146704942567	2.954051314375901	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
5	14	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	3.286146704942567	3.023266364544254	2.989368059459508	3.320045010027313	0.33067695056780533	0.0996001408321524
5	15	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	3.286146704942567	3.1854324068234128	3.1387393983121674	3.3328397134538124	0.19410031514164494	0.058238718879312534
5	16	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	3.286146704942567	3.3200450100273127	3.2861467049425666	3.320045010027313	0.03389830508474656	0.010210194434824182
5	17	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.00739856357289667	1.6714449966137033e-05	1.6714449966137033e-05	3.286146704942567	3.083028271569745	3.0363352630584997	3.3328397134538124	0.2965044503953127	0.08896450951373414
5	18	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.007295208792848453	1.648095622335087e-05	1.648095622335087e-05	3.286146704942567	3.203862756259968	3.2038627562599675	3.286146704942567	0.08228394868259947	0.025039645539512656
5	19	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.286146704942567	3.10653372831403	3.072635423229284	3.320045010027313	0.24740958679802905	0.07451994959429586
5	20	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.286146704942567	3.10653372831403	3.072635423229284	3.320045010027313	0.24740958679802905	0.07451994959429586
6	6	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	3.1837425696888983	3.1837425696888983	3.1837425696888983	3.1837425696888983	0.0	0.0
6	7	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	3.1837425696888983	3.172637703396914	3.0363352630584997	3.3200450100273127	0.283709746968813	0.08545358454838514
6	8	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	3.1837425696888983	3.0564554496295693	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
6	9	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	3.1837425696888983	2.9540513143759015	2.9540513143759006	3.1837425696888997	0.22969125531299905	0.07214504636769148
6	10	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	3.1837425696888983	3.136775366089907	3.0343712308362387	3.2861467049425666	0.25177547410632783	0.07661723492978634
6	11	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	3.1837425696888983	3.034371230836239	3.0343712308362387	3.183742569688899	0.14937133885266007	0.04691690222531275
6	12	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	3.1837425696888983	3.0564554496295697	2.9540513143759006	3.2861467049425674	0.3320953905666668	0.10105921018899577
6	13	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	3.1837425696888983	2.954051314375901	2.9540513143759006	3.183742569688899	0.22969125531299817	0.07214504636769126
6	14	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	3.1837425696888983	3.023266364544254	2.88696392420584	3.3200450100273122	0.4330810858214722	0.13044434172231578
6	15	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	3.1837425696888983	3.1854324068234128	3.0363352630584997	3.3328397134538115	0.2965044503953118	0.08896450951373391
6	16	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	3.1837425696888983	3.3200450100273127	3.1837425696888983	3.3200450100273127	0.13630244033841432	0.04105439532498778
6	17	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.00739856357289667	1.6714449966137033e-05	1.6714449966137033e-05	3.1837425696888983	3.083028271569745	3.0363352630584997	3.2304355782001437	0.19410031514164405	0.060084874142510625
6	18	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.007295208792848453	1.648095622335087e-05	1.648095622335087e-05	3.1837425696888983	3.203862756259968	3.1014586210062998	3.286146704942567	0.18468808393626723	0.05620202033539312
6	19	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.1837425696888983	3.10653372831403	3.0363352630584997	3.253941034944429	0.21760577188592922	0.06687452831782659
6	20	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.006848047603523459	1.547075292481454e-05	1.547075292481454e-05	3.1837425696888983	3.10653372831403	3.0363352630584997	3.253941034944429	0.21760577188592922	0.06687452831782659
7	7	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	3.172637703396914	3.172637703396914	3.1726377033969135	3.1726377033969144	8.881784197001252e-16	3.3306690738754696e-16
7	8	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.01566842153188951	3.5397282886436986e-05	3.5397282886436986e-05	3.172637703396914	3.0564554496295693	3.056455449629569	3.172637703396914	0.11618225376734514	0.036620082287665556
7	9	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.014625532461144043	3.304124214670978e-05	3.304124214670978e-05	3.172637703396914	2.9540513143759015	2.9540513143759006	3.1726377033969144	0.2185863890210138	0.06889736851673145
7	10	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.013666420319821307	3.087446588803434e-05	3.087446588803434e-05	3.172637703396914	3.136775366089907	2.989368059459508	3.320045010027313	0.33067695056780533	0.0996001408321524
7	11	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.012757468974834698	2.882101029118212e-05	2.882101029118212e-05	3.172637703396914	3.034371230836239	2.88696392420584	3.320045010027313	0.4330810858214731	0.13044434172231612
7	12	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.01223235539303369	2.763470100248385e-05	2.763470100248385e-05	3.172637703396914	3.0564554496295697	3.056455449629569	3.172637703396915	0.11618225376734603	0.03662008228766578
7	13	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.011417990390688542	2.5794929950744165e-05	2.5794929950744165e-05	3.172637703396914	2.954051314375901	2.9540513143759006	3.1726377033969144	0.2185863890210138	0.06889736851673145
7	14	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.010575177742544444	2.3890891457402325e-05	2.3890891457402325e-05	3.172637703396914	3.023266364544254	3.0232663645442535	3.1726377033969144	0.14937133885266096	0.0470811207635623
7	15	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.00792586721445695	1.7905706923921133e-05	1.7905706923921133e-05	3.172637703396914	3.1854324068234128	3.1387393983121674	3.2193307119081593	0.08059131359599192	0.025033561571629837
7	16	0.017013349081295606	3.843567324574646e-05	3.843567324574646e-05	0.007921288195333054	1.7895362242107394e-05	1.7895362242107394e-05	3.172637703396914	3.3200450100273127	3.1726377033969135	3.320045010027313	0.14740730663039958	0.044399189223397584
