	ptn1	ptn2	ptn1_n_elements	ptn1_n_subsets	ptn1_vi_entropy	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_n_elements	ptn2_n_subsets	ptn2_vi_entropy	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_distance	vi_normalized_kraskov
47	3	8	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	10	3.0564554496295693	0.0156684215318895	3.5397282886436986e-05	3.5397282886436986e-05	0.2316552875352595	0.0738051995204922
48	3	9	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	9	2.954051314375901	0.014625532461144	3.304124214670978e-05	3.304124214670978e-05	0.3340594227889273	0.1064310796138618
49	3	10	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.136775366089907	0.0136664203198213	3.087446588803434e-05	3.087446588803434e-05	0.1474073066303995	0.046993262005289
50	3	11	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	10	3.034371230836239	0.0127574689748346	2.882101029118212e-05	2.882101029118212e-05	0.2498114418840673	0.0796395701728126
51	3	12	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	10	3.0564554496295697	0.0122323553930336	2.763470100248385e-05	2.763470100248385e-05	0.2316552875352604	0.0738051995204925
52	3	13	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	9	2.954051314375901	0.0114179903906885	2.5794929950744165e-05	2.5794929950744165e-05	0.3340594227889273	0.1064310796138618
53	3	14	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.023266364544254	0.0105751777425444	2.3890891457402325e-05	2.3890891457402325e-05	0.0338983050847465	0.0112124771678384
54	3	15	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	12	3.1854324068234128	0.0079258672144569	1.7905706923921133e-05	1.7905706923921133e-05	0.1960643473639054	0.0615503085056591
55	3	16	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	13	3.3200450100273127	0.007921288195333	1.7895362242107394e-05	1.7895362242107394e-05	0.3306769505678053	0.0996001408321524
56	3	17	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.083028271569745	0.0073985635728966	1.6714449966137033e-05	1.6714449966137033e-05	0.2984684826175732	0.093697948817948
57	3	18	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.203862756259968	0.0072952087928484	1.648095622335087e-05	1.648095622335087e-05	0.3790625941656582	0.1153516955270209
58	3	19	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2493736190202895	0.0786013539312375
59	3	20	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2493736190202895	0.0786013539312375
60	4	1	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.1387393983121683	0.04722227404793	0.0001066821051254	0.0001066821051254	0.2517754741063287	0.0802154757549221
61	4	2	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	10	3.0363352630585	0.0440805751790815	9.958454246556368e-05	9.958454246556368e-05	0.14937133885266	0.0491946132134955
62	4	3	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	0.1024041352536686	0.0342561147429212
63	4	4	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	8.881784197001252e-16	3.3306690738754696e-16
64	4	5	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.3991827807367274	0.1214744247833889
65	4	6	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.2967786454830587	0.0932169102830631
66	4	7	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	0.2856737791910744	0.0900429881688684
67	4	8	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	10	3.0564554496295693	0.0156684215318895	3.5397282886436986e-05	3.5397282886436986e-05	0.3340594227889273	0.1064310796138618
68	4	9	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	9	2.954051314375901	0.014625532461144	3.304124214670978e-05	3.304124214670978e-05	0.2316552875352595	0.0762943705043669
69	4	10	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.136775366089907	0.0136664203198213	3.087446588803434e-05	3.087446588803434e-05	0.2498114418840673	0.0796395701728126
70	4	11	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	10	3.034371230836239	0.0127574689748346	2.882101029118212e-05	2.882101029118212e-05	0.1474073066303995	0.0485791933209753
71	4	12	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	10	3.0564554496295697	0.0122323553930336	2.763470100248385e-05	2.763470100248385e-05	0.3340594227889282	0.1064310796138621
72	4	13	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	9	2.954051314375901	0.0114179903906885	2.5794929950744165e-05	2.5794929950744165e-05	0.2316552875352595	0.0762943705043669
73	4	14	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.023266364544254	0.0105751777425444	2.3890891457402325e-05	2.3890891457402325e-05	0.1363024403384143	0.0450844960063455
74	4	15	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	12	3.1854324068234128	0.0079258672144569	1.7905706923921133e-05	1.7905706923921133e-05	0.2984684826175732	0.093697948817948
75	4	16	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	13	3.3200450100273127	0.007921288195333	1.7895362242107394e-05	1.7895362242107394e-05	0.4330810858214731	0.1304443417223161
76	4	17	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.083028271569745	0.0073985635728966	1.6714449966137033e-05	1.6714449966137033e-05	0.1960643473639054	0.0635947289786214
77	4	18	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.203862756259968	0.0072952087928484	1.648095622335087e-05	1.648095622335087e-05	0.481466729419326	0.1465140703229014
78	4	19	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2195698041081906	0.0706800000614688
79	4	20	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2195698041081906	0.0706800000614688
80	5	1	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.1387393983121683	0.04722227404793	0.0001066821051254	0.0001066821051254	0.1474073066304004	0.0448571898536029
81	5	2	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	10	3.0363352630585	0.0440805751790815	9.958454246556368e-05	9.958454246556368e-05	0.2498114418840673	0.0760195646494831
82	5	3	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	0.2967786454830596	0.0903120499875085
83	5	4	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	0.3991827807367274	0.1214744247833889
84	5	5	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	8.881784197001252e-16	2.220446049250313e-16
85	5	6	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.1024041352536686	0.0311623747958806
86	5	7	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	0.1813056117151461	0.0546093836582217
87	5	8	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	10	3.0564554496295693	0.0156684215318895	3.5397282886436986e-05	3.5397282886436986e-05	0.2296912553129981	0.069896835393115
88	5	9	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	9	2.954051314375901	0.014625532461144	3.304124214670978e-05	3.304124214670978e-05	0.3320953905666668	0.1010592101889957
89	5	10	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.136775366089907	0.0136664203198213	3.087446588803434e-05	3.087446588803434e-05	0.14937133885266	0.0454548601339058
90	5	11	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	10	3.034371230836239	0.0127574689748346	2.882101029118212e-05	2.882101029118212e-05	0.2517754741063287	0.0766172349297865
91	5	12	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	10	3.0564554496295697	0.0122323553930336	2.763470100248385e-05	2.763470100248385e-05	0.229691255312999	0.0698968353931153
92	5	13	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	9	2.954051314375901	0.0114179903906885	2.5794929950744165e-05	2.5794929950744165e-05	0.3320953905666668	0.1010592101889957
93	5	14	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.023266364544254	0.0105751777425444	2.3890891457402325e-05	2.3890891457402325e-05	0.3306769505678053	0.0996001408321524
94	5	15	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	12	3.1854324068234128	0.0079258672144569	1.7905706923921133e-05	1.7905706923921133e-05	0.1941003151416449	0.0582387188793125
95	5	16	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	13	3.3200450100273127	0.007921288195333	1.7895362242107394e-05	1.7895362242107394e-05	0.0338983050847465	0.0102101944348241
96	5	17	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.083028271569745	0.0073985635728966	1.6714449966137033e-05	1.6714449966137033e-05	0.2965044503953127	0.0889645095137341
97	5	18	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.203862756259968	0.0072952087928484	1.648095622335087e-05	1.648095622335087e-05	0.0822839486825994	0.0250396455395126
98	5	19	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.247409586798029	0.0745199495942958
99	5	20	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.247409586798029	0.0745199495942958
100	6	1	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.1387393983121683	0.04722227404793	0.0001066821051254	0.0001066821051254	0.2498114418840673	0.0760195646494831
101	6	2	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	10	3.0363352630585	0.0440805751790815	9.958454246556368e-05	9.958454246556368e-05	0.1474073066303987	0.0463000080577503
102	6	3	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	0.3991827807367265	0.1214744247833887
103	6	4	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	0.2967786454830587	0.0932169102830631
104	6	5	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	12	3.286146704942567	0.0219864290573953	4.967059683856657e-05	4.967059683856657e-05	0.1024041352536686	0.0311623747958806
105	6	6	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	0.0	0.0
106	6	7	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	0.283709746968813	0.0854535845483851
107	6	8	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	10	3.0564554496295693	0.0156684215318895	3.5397282886436986e-05	3.5397282886436986e-05	0.3320953905666668	0.1010592101889957
108	6	9	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	9	2.954051314375901	0.014625532461144	3.304124214670978e-05	3.304124214670978e-05	0.229691255312999	0.0721450463676914
109	6	10	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.136775366089907	0.0136664203198213	3.087446588803434e-05	3.087446588803434e-05	0.2517754741063278	0.0766172349297863
110	6	11	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	10	3.034371230836239	0.0127574689748346	2.882101029118212e-05	2.882101029118212e-05	0.14937133885266	0.0469169022253127
111	6	12	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	10	3.0564554496295697	0.0122323553930336	2.763470100248385e-05	2.763470100248385e-05	0.3320953905666668	0.1010592101889957
112	6	13	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	9	2.954051314375901	0.0114179903906885	2.5794929950744165e-05	2.5794929950744165e-05	0.2296912553129981	0.0721450463676912
113	6	14	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.023266364544254	0.0105751777425444	2.3890891457402325e-05	2.3890891457402325e-05	0.4330810858214722	0.1304443417223157
114	6	15	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	12	3.1854324068234128	0.0079258672144569	1.7905706923921133e-05	1.7905706923921133e-05	0.2965044503953118	0.0889645095137339
115	6	16	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	13	3.3200450100273127	0.007921288195333	1.7895362242107394e-05	1.7895362242107394e-05	0.1363024403384143	0.0410543953249877
116	6	17	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.083028271569745	0.0073985635728966	1.6714449966137033e-05	1.6714449966137033e-05	0.194100315141644	0.0600848741425106
117	6	18	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.203862756259968	0.0072952087928484	1.648095622335087e-05	1.648095622335087e-05	0.1846880839362672	0.0562020203353931
118	6	19	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2176057718859292	0.0668745283178265
119	6	20	59	11	3.1837425696888983	0.0205245546169348	4.636800614631885e-05	4.636800614631885e-05	59	11	3.10653372831403	0.0068480476035234	1.547075292481454e-05	1.547075292481454e-05	0.2176057718859292	0.0668745283178265
120	7	1	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	59	11	3.1387393983121683	0.04722227404793	0.0001066821051254	0.0001066821051254	0.0338983050847474	0.010684581176241
121	7	2	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	59	10	3.0363352630585	0.0440805751790815	9.958454246556368e-05	9.958454246556368e-05	0.1363024403384143	0.0429618674053065
122	7	3	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	59	10	2.989368059459508	0.0293524171581488	6.631145399254567e-05	6.631145399254567e-05	0.1832696439374066	0.0577657019398027
123	7	4	59	12	3.172637703396914	0.0170133490812956	3.843567324574646e-05	3.843567324574646e-05	59	9	2.8869639242058405	0.0273990181883945	6.189843665179177e-05	6.189843665179177e-05	0.2856737791910744	0.0900429881688684
